,prcod,prccd,prchd,prcld,cshtrd,tic,ajexdi,datadate
2018-10-24,249.9131210191083,242.91787878787878,254.5991,238.21,5115926.500868558,ADBE,1.0,20181024
2018-10-25,242.91636363636363,246.03666666666666,253.6,240.06,5483962.954545455,ADBE,1.0,20181025
2018-10-26,246.044,247.75837209302327,252.18,241.36,5063681.569767442,ADBE,1.0,20181026
2018-10-29,247.79313953488372,239.3,254.53,233.33,5217059.5824064715,ADBE,1.0,20181029
2018-10-30,239.3,241.73767123287672,242.5,231.7,6030921.1423466345,ADBE,1.0,20181030
2018-10-31,241.46123287671233,245.07438596491227,249.6,240.91,4593785.284426821,ADBE,1.0,20181031
2018-11-01,245.07081339712917,247.93546099290782,249.9299,241.48,3317802.97779022,ADBE,1.0,20181101
2018-11-02,248.11382978723404,240.01465234595815,249.0,237.79,5188623.455981461,ADBE,1.0,20181102
2018-11-05,240.0145166760882,238.10116190476188,242.89,233.62,3807384.844423808,ADBE,1.0,20181105
2018-11-06,240.0257142857143,244.21961904761906,244.64,237.69,2623303.5571428575,ADBE,1.0,20181106
2018-11-07,244.22571428571428,251.0109958506224,253.99,242.91,3870047.9155898043,ADBE,1.0,20181107
2018-11-08,251.00591286307053,246.60987012987013,254.2,236.825,3129889.3844101955,ADBE,1.0,20181108
2018-11-09,248.02061224489796,244.489568649563,248.6,241.16,3189161.78148536,ADBE,1.0,20181109
2018-11-12,244.48495630109952,236.70301204819276,244.8199,235.3227,3828322.9660763154,ADBE,1.0,20181112
2018-11-13,236.69445783132528,238.59172147001934,243.0,235.85,5981373.780899227,ADBE,1.0,20181113
2018-11-14,238.62456479690522,235.98562628336757,242.91,231.9,3644486.894830386,ADBE,1.0,20181114
2018-11-15,235.97535934291582,237.87597444089457,241.45,231.33,3504341.4486849774,ADBE,1.0,20181115
2018-11-16,238.1099840255591,238.88949228028503,240.23,235.35,3151664.368607378,ADBE,1.0,20181116
2018-11-19,238.88954869358668,218.00862422997946,240.5,218.00862422997946,8144249.493795939,ADBE,1.0,20181119
2018-11-20,218.00431211498974,221.12326043737576,222.84,205.8,6394779.8763844045,ADBE,1.0,20181120
2018-11-21,221.13974155069585,226.6222164681512,230.72,221.11,5990141.824095819,ADBE,1.0,20181121
2018-11-22,226.6217711030554,225.9808907301916,226.6217711030554,225.9808907301916,117097.87674779909,ADBE,1.0,20181122
2018-11-23,225.9804453650958,225.5596361631753,227.7811,222.32,2458232.918704255,ADBE,1.0,20181123
2018-11-26,225.55981808158765,228.91972899728998,233.3,225.55981808158765,3791272.048627358,ADBE,1.0,20181126
2018-11-27,228.91962059620596,237.43089123867068,238.0,228.65,3037939.2318505966,ADBE,1.0,20181127
2018-11-28,237.43126888217523,250.12384615384616,250.42,236.52,7945695.233344429,ADBE,1.0,20181128
2018-11-29,250.12692307692308,249.01698365527488,252.25,244.31,6558287.81275389,ADBE,1.0,20181129
2018-11-30,249.0168499257058,255.92708011869436,255.92708011869436,247.0435,5553851.768885499,ADBE,1.0,20181130
2018-12-03,255.9285400593472,253.11319391634981,265.64,251.79,4532557.638647878,ADBE,1.0,20181203
2018-12-04,253.1110266159696,246.07894523326573,254.8599,241.94,4221827.87605951,ADBE,1.0,20181204
2018-12-05,245.71864604462473,243.56697768762677,246.07720081135903,243.56598377281946,29192.860040567957,ADBE,1.0,20181205
2018-12-06,243.56448782961462,249.30892261001517,251.0,237.56,4238504.019183594,ADBE,1.0,20181206
2018-12-07,249.26251896813355,237.23042204995693,251.0,237.23042204995693,4759103.753347606,ADBE,1.0,20181207
2018-12-10,237.23033591731266,243.5142565055762,245.43,236.4,3396590.641657781,ADBE,1.0,20181210
2018-12-11,243.4568773234201,247.69405309734515,251.75,241.99,3558023.2019771696,ADBE,1.0,20181211
2018-12-12,247.69761061946903,247.25493171471928,251.56,238.6766,4198233.176917291,ADBE,1.0,20181212
2018-12-13,247.25341426403642,242.68823146718148,259.0,232.54,5565209.699445164,ADBE,1.0,20181213
2018-12-14,242.96138996138998,229.99771164403353,245.5,229.8027968795146,12523726.684689518,ADBE,1.0,20181214
2018-12-17,229.80276509679285,222.9176245210728,230.71,220.34,7437779.080388372,ADBE,1.0,20181217
2018-12-18,222.91954022988506,226.6946570397112,228.15,221.54,5464207.240943605,ADBE,1.0,20181218
2018-12-19,226.68350180505416,225.44507462686568,231.02,221.11,6393448.370224688,ADBE,1.0,20181219
2018-12-20,225.44662686567165,218.74155080213905,235.415,212.8204,6694115.344760155,ADBE,1.0,20181220
2018-12-21,218.73994652406418,212.0348989298454,222.26,205.62,9488714.844903888,ADBE,1.0,20181221
2018-12-24,212.03595124851367,205.04224024550635,212.58,203.38,2990166.863229095,ADBE,1.0,20181224
2018-12-25,205.1091714160456,205.15587461639632,205.36782551512496,205.04231915826392,6371.100394563788,ADBE,1.0,20181225
2018-12-26,205.3680052608505,219.0082304526749,224.67,205.15595352915386,6041599.478768066,ADBE,1.0,20181226
2018-12-27,219.00411522633746,226.98868312757202,245.56,214.15,4983292.226337449,ADBE,1.0,20181227
2018-12-28,226.9843621399177,224.1210810810811,231.0,220.865,3889183.19586253,ADBE,1.0,20181228
2018-12-31,224.12117596319723,225.68657853810265,230.0,223.14,3183846.797465428,ADBE,1.0,20181231
2019-01-01,225.68480559875584,223.1335458786936,225.68480559875584,223.1335458786936,73690.82426127528,ADBE,1.0,20190101
2019-01-02,223.1317729393468,219.4951393728223,226.24,214.15,3284926.98468633,ADBE,1.0,20190102
2019-01-03,219.54947735191638,219.73690248565964,223.66,215.01,6046515.990739569,ADBE,1.0,20190103
2019-01-04,219.7451242829828,227.5892277992278,227.7299,216.7859,4724879.535309531,ADBE,1.0,20190104
2019-01-07,227.5896138996139,229.2984990619137,232.62,226.51,4040906.3861728255,ADBE,1.0,20190107
2019-01-08,229.25583489681048,233.43097913322632,233.85,228.32,4517119.96615963,ADBE,1.0,20190108
2019-01-09,233.48359550561798,233.09296943231442,238.59,232.0,3745852.78217107,ADBE,1.0,20190109
2019-01-10,233.1022270742358,237.07924924924924,238.6,231.71,2809727.0303316414,ADBE,1.0,20190110
2019-01-11,237.0788138138138,234.71528193325662,239.32,234.71528193325662,4462869.251228501,ADBE,1.0,20190111
2019-01-14,234.71445339470657,236.45068702290075,236.49,231.9587,3848747.0182165164,ADBE,1.0,20190114
2019-01-15,236.47099236641222,244.98759336099585,244.98796680497927,236.4526717557252,7430887.363054702,ADBE,1.0,20190115
2019-01-16,244.99398340248962,241.7474273858921,245.8,239.6401,3224149.2302904567,ADBE,1.0,20190116
2019-01-17,241.74871369294607,245.46639344262294,245.46639344262294,238.69,3196983.5020746887,ADBE,1.0,20190117
2019-01-18,245.4693078324226,247.16291683736173,250.68,244.4,5271320.945923812,ADBE,1.0,20190118
2019-01-21,247.16282466202375,247.03018435067597,247.16282466202375,247.03018435067597,111315.95247849243,ADBE,1.0,20190121
2019-01-22,247.03009217533798,243.85,247.03009217533798,241.19,6127707.784653682,ADBE,1.0,20190122
2019-01-23,243.85,245.1002083333333,248.16,240.5963,2376190.9642654527,ADBE,1.0,20190123
2019-01-24,245.18648809523808,243.70127366609293,247.0,241.119,6795819.9731605,ADBE,1.0,20190124
2019-01-25,243.70530120481928,244.60020808561237,247.1,235.415,4557136.879220807,ADBE,1.0,20190125
2019-01-28,244.60010404280618,240.16653418124005,244.60010404280618,239.19,2326965.327006327,ADBE,1.0,20190128
2019-01-29,240.1670906200318,239.4859090909091,243.09,237.25,2172677.146431434,ADBE,1.0,20190129
2019-01-30,239.48795454545456,244.62849364791288,245.91,238.82,2599504.4479121356,ADBE,1.0,20190130
2019-01-31,244.6315789473684,249.60047186932852,249.60047186932852,242.9,6220976.058076224,ADBE,1.0,20190131
2019-02-01,249.60272232304902,248.0,251.035,244.41,224418812.7582781,ADBE,1.0,20190201
2019-02-04,247.99775515818433,254.6404667863555,256.99,246.51,4583530.601013006,ADBE,1.0,20190204
2019-02-05,254.67314183123878,254.6030820770519,258.56,231.96,5020880.654879725,ADBE,1.0,20190205
2019-02-06,254.60340033500836,253.27280597014925,255.99,242.67,6600145.775356885,ADBE,1.0,20190206
2019-02-07,253.2726865671642,251.17913616398243,254.66,250.21,2546877.8543301057,ADBE,1.0,20190207
2019-02-08,251.17713030746705,258.88745800671893,258.88745800671893,247.19,4352200.23199638,ADBE,1.0,20190208
2019-02-11,258.88801791713325,259.99377593361,259.99377593361,256.1,6337662.8317387905,ADBE,1.0,20190211
2019-02-12,259.99585062240664,262.52900151285934,262.52900151285934,258.67,2730973.5908876904,ADBE,1.0,20190212
2019-02-13,262.50272314674737,260.77054794520546,263.5,258.5020547945206,2455293.373075249,ADBE,1.0,20190213
2019-02-14,258.5002465753425,258.5849333333333,261.89,258.01,51400737.67718392,ADBE,1.0,20190214
2019-02-15,258.584,259.6299035369775,261.0,256.59,5934938.889172949,ADBE,1.0,20190215
2019-02-18,259.6298231511254,259.51414790996785,259.6298231511254,259.51414790996785,1073509.4372990355,ADBE,1.0,20190218
2019-02-19,259.5140675241158,257.0831818181818,260.115,256.1,4055163.3911137097,ADBE,1.0,20190219
2019-02-20,257.0796363636364,257.7299745547074,260.99,255.8301,15589360.083489217,ADBE,1.0,20190220
2019-02-21,258.16908396946565,257.6764591439689,259.3799,255.1,5299544.692067914,ADBE,1.0,20190221
2019-02-22,257.68085603112837,259.9985281130409,260.24,251.33,3193532.9788117004,ADBE,1.0,20190222
2019-02-25,259.99882249043276,258.6376358695652,262.99,257.61,2715767.409415758,ADBE,1.0,20190225
2019-02-26,258.00327445652175,260.28878787878784,262.58,256.3734,2971418.608942688,ADBE,1.0,20190226
2019-02-27,260.2932929292929,262.7307481751825,263.99,256.51,2646361.1380225616,ADBE,1.0,20190227
2019-02-28,262.73175182481754,262.5040740740741,266.34,259.89,4148732.5437956206,ADBE,1.0,20190228
2019-03-01,262.50203703703704,266.6480415430267,266.6480415430267,261.45,3818334.013946587,ADBE,1.0,20190301
2019-03-04,266.64902077151334,258.22820678513733,267.0,254.06,3904051.446473444,ADBE,1.0,20190304
2019-03-05,258.22928917609045,256.43147286821704,259.8787,256.31,2852686.411672991,ADBE,1.0,20190305
2019-03-06,256.42968992248063,255.21686274509804,259.8,253.84,2348627.4514363883,ADBE,1.0,20190306
2019-03-07,255.21633053221288,254.50602459016395,257.5,253.0,16854267.120348137,ADBE,1.0,20190307
2019-03-08,254.5040163934426,255.98913530594658,255.98913530594658,249.01,2984830.0931807663,ADBE,1.0,20190308
2019-03-11,255.69,261.44261796042616,261.74,252.66,3201686.145590085,ADBE,1.0,20190311
2019-03-12,261.4426940639269,264.07916666666665,264.76,259.0,2915363.3173515983,ADBE,1.0,20190312
2019-03-13,264.0833333333333,265.2558479532164,269.8,263.93,4276921.16374269,ADBE,1.0,20190313
2019-03-14,265.28286549707605,261.7885,272.98,259.89,5207758.83625731,ADBE,1.0,20190314
2019-03-15,261.78,257.57,261.78,252.03,12578599.596330278,ADBE,1.0,20190315
2019-03-18,257.5254128440367,258.5395412844037,259.97,253.85,4224623.339449542,ADBE,1.0,20190318
2019-03-19,258.54074923547404,259.63814084507044,260.65,256.3201,4548444.29661455,ADBE,1.0,20190319
2019-03-20,259.6425211267606,259.97153333333335,262.36,256.16,7424855.0176056335,ADBE,1.0,20190320
2019-03-21,259.97255,263.9183673469388,264.87,257.6,2509595.9336734693,ADBE,1.0,20190321
2019-03-22,263.91156462585036,256.276,264.84,256.01,4228990.316326531,ADBE,1.0,20190322
2019-03-25,256.90999999999997,263.4860465116279,263.4860465116279,255.0,3338881.406976744,ADBE,1.0,20190325
2019-03-26,263.4970930232558,264.4852964959569,267.8,263.1,6179186.2641822845,ADBE,1.0,20190326
2019-03-27,264.48525606469,261.1977448071217,267.0,238.27,3110446.030621386,ADBE,1.0,20190327
2019-03-28,261.3402670623146,264.4427359781122,265.1699,260.01,3432265.7017763564,ADBE,1.0,20190328
2019-03-29,264.4430506155951,269.37030303030303,269.37030303030303,263.56,3332342.475231107,ADBE,1.0,20190329
2019-04-01,269.37242424242424,272.82609947643977,272.82609947643977,266.49,5356145.799222592,ADBE,1.0,20190401
2019-04-02,272.78567539267016,273.1000966183575,273.1000966183575,262.46,2330142.5756127154,ADBE,1.0,20190402
2019-04-03,273.101884057971,271.5,274.2,262.34,61811787.3325837,ADBE,1.0,20190403
2019-04-04,271.80575539568343,267.9713963963964,272.0,263.68,6927476.494874187,ADBE,1.0,20190404
2019-04-05,267.97162162162164,267.69659722222224,269.98,265.47,2530499.585585586,ADBE,1.0,20190405
2019-04-08,267.49333333333334,268.37255878284924,269.53,264.6325,1883043.9591977864,ADBE,1.0,20190408
2019-04-09,268.37051175656984,269.2486187845304,270.0,266.8,5659485.874135546,ADBE,1.0,20190409
2019-04-10,269.25,271.77307382550333,272.16,268.0,1593992.5288590605,ADBE,1.0,20190410
2019-04-11,271.7728590604027,272.8569340974212,272.94,270.77,2757700.91096902,ADBE,1.0,20190411
2019-04-12,272.47957020057305,271.0020342923569,273.9599,270.7,1980369.9519185047,ADBE,1.0,20190412
2019-04-15,271.00188898575993,272.40621468926554,273.9521,270.62,2236064.444411607,ADBE,1.0,20190415
2019-04-16,272.3516384180791,271.8028242074928,274.14,268.0,1795840.769029128,ADBE,1.0,20190416
2019-04-17,271.8050720461095,267.65,273.01,267.0,2566675.3948126803,ADBE,1.0,20190417
2019-04-18,267.67530612244894,270.00884103988886,271.53,266.56,2141198.0395911885,ADBE,1.0,20190418
2019-04-19,270.17678110736256,270.00026791029967,270.17678110736256,270.00026791029967,208474.935503076,ADBE,1.0,20190419
2019-04-22,270.0053185155785,272.5271766342142,272.55,267.775,1613496.705712411,ADBE,1.0,20190422
2019-04-23,272.52810848400554,279.0477458396369,279.99,271.59,3159346.6437016446,ADBE,1.0,20190423
2019-04-24,279.0494856278366,276.59600938967134,281.9,275.0,2063099.5628156224,ADBE,1.0,20190424
2019-04-25,276.5970422535211,276.8439636913767,279.88,274.2601,2214950.447774392,ADBE,1.0,20190425
2019-04-26,276.8427836611195,286.86829268292684,286.86829268292684,275.79,2912653.189291908,ADBE,1.0,20190426
2019-04-29,286.87560975609756,285.6,291.8,285.0,5895267.642276423,ADBE,1.0,20190429
2019-04-30,285.6,290.52810650887574,290.665,285.0,3354712.960552268,ADBE,1.0,20190430
2019-05-01,290.52819526627223,283.39833333333337,292.49,282.0,2305415.950558843,ADBE,1.0,20190501
2019-05-02,283.41883333333334,280.5534653465346,285.98,278.12,2853887.4469746975,ADBE,1.0,20190502
2019-05-03,280.3141584158416,278.95511111111114,286.38,270.57,3008539.475247526,ADBE,1.0,20190503
2019-05-06,279.866,281.5496229260935,284.22,275.75,7309860.0882352935,ADBE,1.0,20190506
2019-05-07,281.54841628959275,277.1116752136752,281.54841628959275,273.67,3443908.6425339365,ADBE,1.0,20190507
2019-05-08,277.1107692307692,276.4702745098039,278.4199,274.16,4712324.028054297,ADBE,1.0,20190508
2019-05-09,276.54266666666666,276.13636641221376,277.77,270.7975,1991417.9091154018,ADBE,1.0,20190509
2019-05-10,276.13519083969464,274.6304651162791,279.5,270.32,3033945.4192703716,ADBE,1.0,20190510
2019-05-13,274.45093023255816,270.1756756756757,275.28,265.26,2912409.6830609683,ADBE,1.0,20190513
2019-05-14,270.1689189189189,271.926026936027,274.26,268.41,2555570.298753299,ADBE,1.0,20190514
2019-05-15,271.9160269360269,277.5537837837838,277.75,267.965,3298594.095841296,ADBE,1.0,20190515
2019-05-16,277.55729729729734,283.72565789473686,285.87,277.15,5673864.321977242,ADBE,1.0,20190516
2019-05-17,282.92046052631576,279.595,284.4299,269.82,3366469.4131578947,ADBE,1.0,20190517
2019-05-20,279.51,277.4178052325581,279.51,273.36,2786047.738081395,ADBE,1.0,20190520
2019-05-21,277.42066860465115,278.05897810218977,280.15,275.9399,2610984.1538894074,ADBE,1.0,20190521
2019-05-22,278.1267153284671,280.21271844660197,282.7899,276.23,1805908.8876408478,ADBE,1.0,20190522
2019-05-23,280.19969486823857,275.66833030852996,280.20973647711514,271.0,3173010.2369037755,ADBE,1.0,20190523
2019-05-24,275.67513611615243,274.32357710651826,277.49,273.0,2226930.9880950665,ADBE,1.0,20190524
2019-05-27,274.3234479332273,274.13756756756754,274.3234479332273,274.13756756756754,126862.79809220985,ADBE,1.0,20190527
2019-05-28,274.1374383942766,277.59,281.45,274.12,3214065.0049896054,ADBE,1.0,20190528
2019-05-29,277.62553846153844,274.1809831029186,277.62553846153844,272.2618,2156208.4512938675,ADBE,1.0,20190529
2019-05-30,274.1827496159754,270.27964285714285,276.2472,270.0,1851743.5552995391,ADBE,1.0,20190530
2019-05-31,270.2892857142857,269.17692307692306,273.0,268.75,3068581.247252747,ADBE,1.0,20190531
2019-06-03,269.0,261.0932310469314,272.81,257.53,4300818.540266592,ADBE,1.0,20190603
2019-06-04,261.0936823104693,274.2335135135135,274.2335135135135,257.3652,6945908.984681431,ADBE,1.0,20190604
2019-06-05,274.02378378378376,273.8070469798658,274.81,268.33,3999468.302104117,ADBE,1.0,20190605
2019-06-06,273.81124161073825,275.17931034482757,275.7719,271.045,4510765.970030086,ADBE,1.0,20190606
2019-06-07,275.1862068965517,280.5141100505334,282.4,271.22,3396780.506398962,ADBE,1.0,20190607
2019-06-10,280.51455362156094,281.2,284.98,270.51,2556971.234980348,ADBE,1.0,20190610
2019-06-11,281.2,275.34999999999997,284.89,272.0301,4088041.2727272725,ADBE,1.0,20190611
2019-06-12,275.325,277.4160387811635,278.6949861495845,272.1,1549111.231427852,ADBE,1.0,20190612
2019-06-13,278.6966620498615,275.0287769784173,279.24,274.0,3360162.0246218527,ADBE,1.0,20190613
2019-06-14,275.0269784172662,275.62666666666667,277.15,273.0,2475420.971223022,ADBE,1.0,20190614
2019-06-17,275.6444827586207,276.39367088607594,277.47,273.09,2343396.917721519,ADBE,1.0,20190617
2019-06-18,276.3987341772152,288.04,290.0,265.94,4718929.082278481,ADBE,1.0,20190618
2019-06-19,288.04,293.3958,293.43059999999997,284.34,10283953.13,ADBE,1.0,20190619
2019-06-20,293.43129999999996,300.3281818181818,302.97,293.25,5981134.642727272,ADBE,1.0,20190620
2019-06-21,300.31950413223143,299.21016949152545,304.0,298.0,5460682.7272727275,ADBE,1.0,20190621
2019-06-24,299.21500000000003,298.20533333333333,302.64,298.1705,3059609.8200000003,ADBE,1.0,20190624
2019-06-25,298.166625,289.81724137931036,300.9599,285.51,4893410.921379311,ADBE,1.0,20190625
2019-06-26,289.8634482758621,288.72700179533217,292.86,288.0,3370716.8887822693,ADBE,1.0,20190626
2019-06-27,289.8573788150808,294.1272727272727,295.0,288.72,4696079.36983842,ADBE,1.0,20190627
2019-06-28,294.1363636363636,300.15,300.6,291.8601,3009932.25,ADBE,1.0,20190628
2019-07-01,299.99785714285713,300.2763636363636,301.93,294.65,3167471.6136363633,ADBE,1.0,20190701
2019-07-02,300.25027363636366,302.8346365105008,302.8346365105008,299.3,1945433.4699662216,ADBE,1.0,20190702
2019-07-03,302.83704361873987,305.9652810581011,306.98,300.64,1707589.866680835,ADBE,1.0,20190703
2019-07-04,305.96523382144545,306.1201754385965,306.13,305.9,38061.79971658007,ADBE,1.0,20190704
2019-07-05,306.12,301.80842337375964,306.49,298.93,4105244.795755238,ADBE,1.0,20190705
2019-07-08,301.81969955898563,298.62313901345294,303.8271,298.62313901345294,2703697.6459487993,ADBE,1.0,20190708
2019-07-09,300.2611659192825,304.15153846153845,305.83,298.1,2129806.0582959643,ADBE,1.0,20190709
2019-07-10,304.14923076923077,307.1905044510386,309.33,303.36,2734230.265578635,ADBE,1.0,20190710
2019-07-11,307.18976261127597,307.9857142857143,310.21,305.84,1993914.2356744974,ADBE,1.0,20190711
2019-07-12,307.9871428571429,309.2738095238095,309.96,304.965,1924558.4908103594,ADBE,1.0,20190712
2019-07-15,309.2690476190476,308.6485633001422,310.72,307.6526,1515315.8301271196,ADBE,1.0,20190715
2019-07-16,308.64965860597437,305.18955223880596,309.15,305.0711,1947425.0584064033,ADBE,1.0,20190716
2019-07-17,305.26850746268656,308.15133333333335,311.0,305.1980597014925,2518244.3416252076,ADBE,1.0,20190717
2019-07-18,308.14566666666667,310.5357298136646,313.0,306.8,2027647.9439268461,ADBE,1.0,20190718
2019-07-19,310.535248447205,306.99529147982065,313.1299,305.18,2255010.451844206,ADBE,1.0,20190719
2019-07-22,306.9957399103139,309.3640699523053,310.8,306.91,1582897.6522769968,ADBE,1.0,20190722
2019-07-23,309.36558028616855,307.49784029038113,312.57,305.19,2585269.307769657,ADBE,1.0,20190723
2019-07-24,307.4971869328494,310.2022321428571,311.0,305.01,1686713.2255315012,ADBE,1.0,20190724
2019-07-25,310.19607142857143,309.5485213414634,310.31,306.1,1546952.8702090592,ADBE,1.0,20190725
2019-07-26,309.54243902439026,311.6526457142857,312.51,306.15,2267515.524790941,ADBE,1.0,20190726
2019-07-29,311.1088057142857,306.86960191082807,312.29,301.38,2892569.365122839,ADBE,1.0,20190729
2019-07-30,306.8711464968153,303.86260869565217,307.96,302.3,2293469.979783993,ADBE,1.0,20190730
2019-07-31,303.86062111801243,298.7734375,304.98,295.11,3353160.8627717393,ADBE,1.0,20190731
2019-08-01,298.804375,295.0,305.0,295.0,3522975.554276316,ADBE,1.0,20190801
2019-08-02,295.01842105263154,288.27,297.35,288.27,3838539.0394736845,ADBE,1.0,20190802
2019-08-05,288.27,282.32,288.34,273.0,4425997.608108111,ADBE,1.0,20190805
2019-08-06,282.32,287.163,288.0,281.76,2778767.341891892,ADBE,1.0,20190806
2019-08-07,287.1165,289.96532507739937,290.7,280.53,2538889.0685758516,ADBE,1.0,20190807
2019-08-08,289.98328173374614,296.27352409638553,301.7227,289.5033,2821799.6666651126,ADBE,1.0,20190808
